id,web_name,first_name,second_name,team_short,position,element_type,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,ep_next,ep_this,event_points,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
813,Angulo,Nilson,Angulo,SUN,MID,3,True,False,100,100,536661,0,0,0,0,0,0,0.8,0.5,1,1.0,False,,2026-03-14T22:00:10.584103Z,50,536661.jpg,1.6,False,0.0,False,,a,17,56,13,1192,0,942,0,0.2,2.6,,62,2026-02-02,2003-06-19,False,p536661,401,0,0,1,6,0,0,0,1,0,0,0,43,45.4,44.3,89.0,17.8,16,9,10,35,5,0.77,0.12,0.89,7.26,,,,,,,[],,433,188,380,195,303,161,401,183,0.17,0.0,0.03,0.2,1.63,1.35,274,168,242,104,416,178,793,344,1.12,0.22,7.86
821,Whittaker,Jack,Whittaker,SUN,MID,3,True,False,,,570929,0,0,0,0,0,0,0.0,-0.5,0,0.0,False,,,45,570929.jpg,0.0,False,0.0,False,,a,17,56,0,298,0,141,0,0.0,0.0,,241,2025-08-24,2006-10-14,False,p570929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,742,305,736,305,722,301,743,306,0,0,0,0,0,0,476,290,603,219,745,307,812,358,0,0,0
822,Jones,Jaydon,Jones,SUN,MID,3,True,False,,,571087,0,0,0,0,0,0,0.0,-0.5,0,0.0,False,,,45,571087.jpg,0.0,False,0.0,False,,a,17,56,0,379,0,144,0,0.0,0.0,Jaydon Jones,241,2025-08-24,2006-11-03,False,p571087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,743,306,737,306,723,302,744,307,0,0,0,0,0,0,477,291,604,220,746,308,808,355,0,0,0
565,Vicario,Guglielmo,Vicario,TOT,GKP,1,True,False,100,100,184254,0,0,-3,3,0,0,0.0,0.0,0,0.0,False,,2026-03-23T08:30:08.692447Z,47,184254.jpg,2.9,False,4.7,False,,a,18,6,90,1364134,0,1530718,0,0.0,19.1,,106,2023-07-01,1996-10-07,False,p184254,2790,0,0,7,50,0,0,0,1,0,83,6,412,709.2,10.1,0.0,72.2,35,247,1,0,31,0.00,0.04,0.04,46.21,,,,,,,[],,49,12,438,9,771,85,230,12,0.0,2.68,0.0,0.0,1.49,1.61,382,17,659,90,207,25,81,14,1.0,0.23,0.0
566,Austin,Brandon,Austin,TOT,GKP,1,True,False,,,214572,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,,,39,214572.jpg,0.0,False,0.3,False,,a,18,6,0,22434,0,27125,0,0.0,0.0,,241,2017-07-22,1999-01-08,False,p214572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,557,53,542,36,511,21,560,53,0,0,0,0,0,0,773,80,347,37,568,53,339,46,0,0,0
567,Kinsky,Antonín,Kinský,TOT,GKP,1,True,False,,,485055,0,0,-1,1,0,0,3.0,5.0,5,5.0,False,,,39,485055.jpg,2.9,False,1.9,False,,a,18,6,20,199681,0,202233,0,1.3,5.1,,57,2025-01-05,2003-03-13,False,p485055,630,0,0,2,7,0,0,0,1,0,10,0,76,102.6,0.0,0.0,10.3,10,33,0,0,7,0.00,0.00,0.00,5.55,,,,,,,[],,389,29,551,42,520,27,432,29,0.0,1.43,0.0,0.0,0.79,1.0,784,86,52,6,203,24,138,19,1.0,0.29,0.0
568,Pedro Porro,Pedro,Porro Sauceda,TOT,DEF,2,True,False,100,100,441164,0,0,-3,3,0,3,3.2,10.0,10,10.0,False,,2026-01-28T04:30:09.124754Z,52,441164.jpg,3.4,False,11.7,False,,a,18,6,117,1941721,0,3159803,0,1.9,22.5,,200,2023-07-01,1999-09-13,False,p441164,2793,1,3,9,40,0,0,0,10,0,0,8,502,690.2,881.7,202.0,177.5,142,132,76,218,32,1.05,4.37,5.42,37.75,3,,2,,,,[],,54,24,11,1,184,45,34,2,0.03,0.0,0.14,0.17,1.22,1.29,213,31,8,3,132,48,34,11,1.03,0.29,7.02
569,Romero,Cristian,Romero,TOT,DEF,2,True,False,0,0,221632,0,0,0,0,0,3,0.0,0.0,0,0.0,False,Knee injury - Expected back 01 Jun,2026-04-12T21:30:08.466916Z,50,221632.jpg,4.0,False,2.9,False,,i,18,6,91,1033163,0,1247346,0,0.0,18.2,,10,2022-08-30,1998-04-27,False,p221632,1869,4,1,5,33,0,0,0,9,2,0,10,305,574.8,133.6,223.0,93.2,139,88,58,197,22,1.39,1.25,2.64,28.32,,,,,,,[],https://www.tottenhamhotspur.com/news/1021010/team-news-roberto-de-zerbi-confirms-cuti-romero-out-for-rest-of-season?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,94,41,266,72,161,33,169,57,0.07,0.0,0.06,0.13,1.36,1.59,252,38,720,253,58,21,113,41,1.06,0.24,9.49
570,Danso,Kevin,Danso,TOT,DEF,2,True,False,100,100,135720,0,0,-3,3,0,0,3.5,8.0,8,8.0,False,,2026-02-02T00:30:11.097727Z,42,135720.jpg,2.6,False,0.2,False,,a,18,6,63,31554,0,35107,0,1.9,15.0,,14,2025-07-01,1998-09-19,False,p135720,1489,0,0,4,25,0,0,0,8,0,0,1,219,407.0,49.5,96.0,55.5,165,45,27,192,17,0.62,0.28,0.90,20.15,,,,,,,[],,179,72,369,131,291,86,283,90,0.04,0.0,0.02,0.06,1.22,1.51,637,140,15,4,256,97,379,137,1.03,0.24,11.61
571,Davies,Ben,Davies,TOT,DEF,2,True,False,0,0,115556,0,0,-2,2,0,0,0.0,0.0,0,0.0,False,Ankle injury - Unknown return date,2026-01-17T18:30:08.916445Z,43,115556.jpg,3.3,False,0.1,False,,i,18,6,10,4540,0,12248,0,0.0,2.3,,244,2014-07-23,1993-04-24,False,p115556,136,1,0,0,3,0,0,0,1,0,0,1,29,67.4,22.2,52.0,14.2,9,5,5,14,2,0.49,0.07,0.56,1.11,,,,,,,[],https://www.tottenhamhotspur.com/news/2026/january/spurs-vs-manchester-city-premier-league-team-news-thomas-frank-hopeful-on-micky-van-de-ven-dominic-solanke-ready-to-start-against-city/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,417,155,411,149,346,115,414,150,0.32,0.0,0.05,0.37,0.73,1.99,586,124,474,208,142,49,554,198,1.32,0.0,9.26
572,Dragusin,Radu,Drăgușin,TOT,DEF,2,True,False,100,100,493125,0,0,0,0,0,0,0.2,1.0,1,1.0,False,,2025-07-21T10:00:05.088977Z,45,493125.jpg,1.7,False,0.0,False,,a,18,6,17,4541,0,3632,0,0.2,3.8,,177,2024-01-11,2002-02-03,False,p493125,515,0,0,0,13,0,0,0,0,0,0,0,34,130.6,3.2,27.0,16.1,70,14,5,75,5,0.31,0.01,0.32,12.26,,,,,,,[],,369,139,471,170,386,135,411,147,0.05,0.0,0.0,0.05,2.14,2.27,449,92,205,82,398,146,670,236,0.87,0.0,13.11
573,Spence,Djed,Spence,TOT,DEF,2,True,False,100,100,232859,0,0,-4,4,0,0,2.8,6.0,6,6.0,False,,2026-03-01T22:00:07.861085Z,41,232859.jpg,2.6,False,0.9,False,,a,18,6,78,310378,0,373149,0,1.5,19.0,,241,2022-07-19,2000-08-09,False,p232859,2049,0,0,9,31,0,0,0,4,0,0,3,271,291.0,209.7,207.0,70.5,72,112,44,116,23,0.90,1.77,2.67,31.42,,,,,,,[],,251,98,196,50,176,41,237,81,0.04,0.0,0.08,0.12,1.38,1.36,663,155,28,10,254,95,210,81,1.01,0.4,5.1
574,Udogie,Destiny,Udogie,TOT,DEF,2,True,False,100,100,487053,0,0,-2,2,0,0,1.0,7.0,7,7.0,False,,2026-04-24T14:30:09.164014Z,43,487053.jpg,1.4,False,0.3,False,,a,18,6,29,56076,0,116830,0,1.6,6.7,,106,2022-08-16,2002-11-28,False,p487053,1335,0,1,1,25,0,0,0,4,0,0,1,121,207.2,187.0,103.0,49.8,37,70,31,68,14,0.18,0.72,0.90,19.15,,,,,,,[],,305,121,219,54,282,81,307,101,0.01,0.0,0.05,0.06,1.29,1.69,602,135,22,8,432,157,318,116,0.94,0.07,4.58
575,Van de Ven,Micky,van de Ven,TOT,DEF,2,True,False,100,100,491279,0,0,-1,1,0,3,2.5,6.0,6,6.0,False,,2026-03-06T05:30:08.287295Z,44,491279.jpg,3.3,False,17.6,False,,a,18,6,116,3663747,0,4753594,0,1.4,26.4,,152,2023-08-08,2001-04-19,False,p491279,3041,4,1,9,50,0,0,0,9,1,0,10,431,683.4,95.2,218.0,99.6,174,121,38,212,35,2.82,0.38,3.20,42.99,,,,,,,[],,57,25,301,96,169,38,150,47,0.08,0.0,0.01,0.09,1.27,1.48,556,118,34,15,143,50,15,6,1.04,0.27,6.27
576,Phillips,Ashley,Phillips,TOT,DEF,2,True,False,0,0,548308,0,0,0,0,0,0,0.0,0.0,0,0.0,False,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,548308.jpg,0.0,False,0.0,False,,u,18,6,0,0,0,2018,0,0.0,0.0,,241,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,618,230,610,229,580,226,621,230,0,0,0,0,0,0,727,189,420,169,628,229,743,256,0,0,0
577,Takai,Takai,Kōta,TOT,DEF,2,True,False,0,0,553299,0,0,0,0,0,0,0.0,0.0,0,0.0,False,has joined Borussia Mönchengladbach on loan for the rest of the season.,2026-01-02T18:40:16.158468Z,40,553299.jpg,0.0,False,0.0,False,,u,18,6,0,1005,0,9209,0,0.0,0.0,,108,2025-07-08,2004-09-04,False,p553299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,620,231,612,230,582,227,623,231,0,0,0,0,0,0,729,190,422,170,630,230,610,217,0,0,0
578,Vuskovic,Luka,Vušković,TOT,DEF,2,True,False,0,0,610799,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Hamburger SV on loan for the rest of the season.,2025-09-02T13:17:42.706711Z,39,610799.jpg,0.0,False,0.3,False,,u,18,6,0,7334,0,92881,0,0.0,0.0,,97,2025-06-01,2007-02-24,False,p610799,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,578,211,564,210,533,206,581,211,0,0,0,0,0,0,800,234,370,145,589,211,326,119,0,0,0
579,Son,Son,Heung-min,TOT,MID,3,True,False,0,0,85971,0,0,0,0,0,0,0.0,0.0,0,0.0,False,has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,85971.jpg,0.0,False,0.1,False,,u,18,6,0,0,0,25651,0,0.0,0.0,,114,2015-08-28,1992-07-08,False,p85971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,841,379,841,379,841,379,841,379,0,0,0,0,0,0,10,5,835,378,841,379,457,156,0,0,0
581,Maddison,James,Maddison,TOT,MID,3,True,False,100,100,172780,0,0,-2,2,0,0,0.5,1.0,1,1.0,False,,2025-08-08T13:57:59.638052Z,68,172780.jpg,1.0,False,0.3,False,,a,18,6,3,26746,0,27237,0,0.1,0.4,,241,2023-06-28,1996-11-23,False,p172780,34,0,0,0,0,0,0,0,0,0,0,0,5,2.8,9.5,15.0,2.8,0,4,1,5,0,0.21,0.06,0.27,0.65,,,,,,,[],,507,232,449,216,415,204,480,216,0.56,0.0,0.16,0.72,1.72,0.0,42,26,292,133,522,243,334,115,0.0,0.0,13.24
582,Kudus,Mohammed,Kudus,TOT,MID,3,True,False,0,0,460842,0,0,-1,1,0,2,0.0,0.0,0,0.0,False,Thigh injury - Expected back 01 Jun,2026-01-04T21:30:13.237860Z,64,460842.jpg,3.9,False,9.1,False,,i,18,6,75,3264066,0,5233055,0,0.0,11.7,,81,2025-07-10,2000-08-02,False,p460842,1535,2,6,7,20,0,0,0,3,0,0,7,257,333.4,413.8,302.0,104.7,9,95,29,133,19,1.92,2.41,4.33,22.74,,,4,,3,,[],https://www.tottenhamhotspur.com/news/2026/april/injury-update-mohammed-kudus/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,224,93,83,59,113,68,136,73,0.11,0.0,0.14,0.25,1.33,1.17,60,38,817,365,75,35,43,15,1.11,0.41,7.8
583,Kulusevski,Dejan,Kulusevski,TOT,MID,3,True,False,0,0,445044,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,64,445044.jpg,0.0,False,0.0,False,,i,18,6,0,1397,0,2306,0,0.0,0.0,,206,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.tottenhamhotspur.com/news/2026/february/live-blog-tottenham-hotspur-vs-newcastle-united-premier-league/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,836,376,836,376,836,376,836,376,0,0,0,0,0,0,59,37,816,364,836,376,723,300,0,0,0
584,Tel,Mathys,Tel,TOT,MID,3,True,False,100,100,511499,0,0,-3,3,0,1,4.2,3.0,3,3.0,False,,2026-03-23T08:30:08.724530Z,62,511499.jpg,2.5,False,0.5,False,,a,18,6,78,96405,0,53459,0,0.5,12.6,,73,2025-07-01,2005-04-27,False,p511499,1334,4,2,3,23,0,0,0,1,0,0,7,266,303.4,457.2,312.0,107.6,19,72,20,111,13,2.47,2.43,4.89,17.29,1,,,,,,[],,244,104,70,54,108,65,127,71,0.17,0.0,0.16,0.33,1.17,1.55,77,50,106,48,284,117,268,93,0.88,0.2,7.49
585,Bentancur,Rodrigo,Bentancur,TOT,MID,3,True,False,100,100,202993,0,0,-3,3,0,1,3.2,5.0,5,5.0,False,,2026-01-08T18:30:11.365390Z,52,202993.jpg,3.3,False,0.2,False,,a,18,6,86,61528,0,68767,0,1.0,16.5,,230,2022-01-31,1997-06-25,False,p202993,1880,1,1,8,25,0,0,0,7,0,0,4,366,349.0,197.8,124.0,67.4,91,131,56,278,23,0.72,0.84,1.56,23.65,,,,,,,[],,212,84,210,138,259,143,246,120,0.03,0.0,0.04,0.07,1.13,1.2,206,128,59,23,150,64,402,137,1.1,0.38,13.31
586,Bergvall,Lucas,Bergvall,TOT,MID,3,True,False,100,100,570526,0,0,-3,3,0,1,0.8,0.0,0,0.0,False,,2026-01-21T21:30:07.663440Z,52,570526.jpg,2.1,False,0.2,False,,a,18,6,49,105068,0,113224,0,0.0,9.4,,206,2024-07-01,2006-02-02,False,p570526,955,1,3,3,18,0,0,0,2,0,0,0,163,164.6,106.4,147.0,41.5,18,39,22,79,11,1.23,0.43,1.66,13.66,,,,,,,[],,336,151,296,170,237,130,335,160,0.12,0.0,0.04,0.16,1.29,1.7,218,135,753,322,336,143,404,138,1.04,0.28,7.45
587,Bissouma,Yves,Bissouma,TOT,MID,3,True,False,100,100,227127,0,0,-3,3,0,0,1.0,0.0,0,0.0,False,,2026-03-13T15:00:09.881349Z,52,227127.jpg,1.5,False,0.0,False,,a,18,6,17,3806,0,15535,0,0.0,3.3,,132,2022-06-17,1996-08-30,False,p227127,600,0,0,1,17,0,0,0,4,0,0,0,99,89.6,25.5,23.0,13.7,26,30,18,74,7,0.36,0.10,0.46,12.21,,,,,,,[],,399,175,402,202,394,197,416,188,0.05,0.0,0.02,0.07,1.83,2.55,209,129,749,320,426,185,594,223,1.05,0.15,11.1
588,Odobert,Wilson,Odobert,TOT,MID,3,True,False,0,0,550839,0,0,-2,2,0,0,0.0,0.0,0,0.0,False,Knee injury - Unknown return date,2026-02-11T13:00:10.283271Z,53,550839.jpg,1.9,False,0.0,False,,i,18,6,46,16481,0,18697,0,0.0,8.7,,73,2024-08-16,2004-11-28,False,p550839,972,0,2,2,13,0,0,0,0,0,0,6,176,158.8,284.3,234.0,67.6,14,53,10,77,10,1.92,1.21,3.13,14.24,,,,,,,[],https://www.tottenhamhotspur.com/news/2026/february/wilson-odobert-suffers-acl-injury/?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,342,155,154,101,153,83,245,119,0.18,0.0,0.11,0.29,1.32,1.2,201,125,768,330,364,156,616,235,0.93,0.19,7.13
589,Solomon,Manor,Solomon,TOT,MID,3,True,False,0,0,235674,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Fiorentina on loan for the rest of the season.,2025-09-02T13:17:42.731308Z,54,235674.jpg,0.0,False,0.0,False,,u,18,6,0,115,0,1483,0,0.0,0.0,,105,2023-07-11,1999-07-24,False,p235674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,823,366,823,366,822,366,823,366,0,0,0,0,0,0,162,99,775,335,823,366,771,329,0,0,0
590,Bryan,Bryan,Gil Salvatierra,TOT,MID,3,True,False,0,0,436234,0,0,-1,1,0,0,0.0,0.0,0,0.0,False,has joined Girona permanently.,2025-09-22T09:26:56.310666Z,49,436234.jpg,0.0,False,0.0,False,,u,18,6,0,675,0,4517,0,0.0,0.0,,200,2021-07-26,2001-02-11,False,p436234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,796,347,792,347,789,346,796,347,0,0,0,0,0,0,319,197,697,284,796,347,667,266,0,0,0
591,Gray,Archie,Gray,TOT,MID,3,True,False,100,100,547701,0,0,-2,2,0,0,0.0,1.0,1,1.0,False,,2025-10-31T09:00:09.658347Z,48,547701.jpg,2.5,False,0.1,False,,a,18,6,61,26083,0,30863,0,0.2,12.7,,241,2024-07-02,2006-03-12,False,p547701,1471,2,2,5,28,0,0,0,5,0,0,6,237,259.4,138.1,158.0,55.5,65,56,11,132,18,1.50,1.29,2.79,24.80,,,,,,,[],,271,114,261,163,229,124,284,144,0.09,0.0,0.08,0.17,1.52,1.71,373,232,222,92,274,111,437,149,1.1,0.31,8.08
592,Moore,Mikey,Moore,TOT,MID,3,True,False,0,0,499721,0,0,0,0,0,0,0.0,0.0,0,0.0,False,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,50,499721.jpg,0.0,False,0.0,False,,u,18,6,0,0,0,689,0,0.0,0.0,,241,2024-05-01,2007-08-11,False,p499721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,813,360,812,360,809,359,813,360,0,0,0,0,0,0,270,164,729,307,813,360,805,353,0,0,0
593,P.M.Sarr,Pape Matar,Sarr,TOT,MID,3,True,False,100,100,482442,0,0,-5,5,0,0,1.2,0.0,0,0.0,False,,2026-04-24T14:30:09.185437Z,45,482442.jpg,2.7,False,1.0,False,,a,18,6,71,418435,0,620573,0,0.0,15.8,Pape Matar Sarr,189,2021-08-27,2002-09-14,False,p482442,1388,2,4,3,23,0,0,0,3,0,0,2,313,336.0,188.3,156.0,68.2,74,77,32,183,13,1.63,1.11,2.74,26.67,,,,,,,[],,221,91,218,144,230,125,242,118,0.11,0.0,0.07,0.18,1.73,1.49,444,265,574,195,239,93,200,70,0.84,0.19,11.87
594,Min-hyeok,Yang,Min-hyeok,TOT,MID,3,True,False,0,0,623095,0,0,0,0,0,0,0.0,0.0,0,0.0,False,has joined Coventry City on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,45,623095.jpg,0.0,False,0.0,False,,u,18,6,0,0,0,2838,0,0.0,0.0,,114,2025-01-01,2006-04-16,False,p623095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,772,330,765,329,752,326,772,330,0,0,0,0,0,0,512,320,637,247,772,330,744,313,0,0,0
595,Olusesi,Callum,Olusesi,TOT,MID,3,True,False,,,499726,0,0,-2,2,0,0,0.0,0.0,0,0.0,False,,,43,499726.jpg,1.0,False,0.2,False,,a,18,6,1,26162,0,32523,0,0.0,0.2,,241,2024-11-06,2007-03-11,False,p499726,14,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.8,0.0,0.2,0,2,0,2,0,0.00,0.01,0.01,0.75,,,,,,,[],,522,237,481,231,632,237,523,240,0.0,0.0,0.06,0.06,4.82,0.0,610,362,490,148,478,208,377,131,0.0,0.0,12.86
596,Solanke,Dominic,Solanke-Mitchell,TOT,FWD,4,True,False,100,100,154566,0,0,-4,4,0,1,0.2,0.0,0,0.0,False,,2026-04-25T22:30:09.551266Z,71,154566.jpg,2.7,False,1.1,False,,a,18,6,40,287630,0,674667,0,0.0,5.6,,241,2024-08-10,1997-09-14,False,p154566,997,3,0,0,21,0,0,0,1,0,0,4,187,205.0,84.1,339.0,62.7,16,33,22,71,11,2.97,0.34,3.30,17.80,,,,,2,,[],,307,31,316,39,95,29,259,30,0.27,0.0,0.03,0.3,1.61,1.9,34,14,825,90,252,28,193,29,0.99,0.0,6.41
597,Richarlison,Richarlison,de Andrade,TOT,FWD,4,True,False,100,100,212319,0,0,0,0,0,2,5.5,2.0,2,2.0,False,,2026-01-11T18:30:11.144475Z,65,212319.jpg,3.7,False,8.7,False,,a,18,6,119,3496546,0,3143422,0,0.3,18.3,Richarlison,30,2022-07-01,1997-05-10,False,p212319,1954,11,4,7,27,0,0,0,5,0,0,17,505,602.6,239.6,815.0,165.2,60,60,27,147,20,8.64,1.46,10.10,25.64,,,,,5,,[],,82,7,173,17,13,6,44,8,0.4,0.0,0.07,0.47,1.18,1.24,49,18,171,20,94,8,47,9,0.92,0.32,6.77
598,Lankshear,Will,Lankshear,TOT,FWD,4,True,False,0,0,552427,0,0,0,0,0,0,0.0,0.0,0,0.0,False,has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,45,552427.jpg,0.0,False,0.0,False,,u,18,6,0,0,0,5159,0,0.0,0.0,,241,2022-12-08,2005-04-20,False,p552427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,735,78,729,77,713,76,736,78,0,0,0,0,0,0,467,66,594,57,739,79,686,87,0,0,0
599,Scarlett,Dane,Scarlett,TOT,FWD,4,True,False,0,0,490145,0,0,-2,2,0,0,0.0,0.0,0,0.0,False,has joined Hibernian on loan for the rest of the season.,2026-02-02T13:40:54.997559Z,43,490145.jpg,1.0,False,0.5,False,,u,18,6,2,60820,0,113104,0,0.0,0.5,,241,2020-08-21,2004-03-24,False,p490145,7,0,0,0,0,0,0,0,0,0,0,0,5,1.0,4.1,2.0,0.7,0,1,0,1,0,0.00,0.01,0.01,0.03,,,,,,,[],,519,63,466,60,460,62,508,61,0.0,0.0,0.13,0.13,0.39,0.0,605,86,486,46,476,56,265,41,0.0,0.0,12.86
673,J.Palhinha,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,TOT,MID,3,True,False,100,100,154296,0,0,0,0,0,1,4.5,12.0,12,12.0,False,,2026-03-11T00:30:09.904194Z,55,154296.jpg,3.8,False,0.9,False,,a,18,6,126,397911,0,375777,0,2.2,22.9,João Palhinha,173,2025-08-03,1995-07-09,False,p154296,2192,5,3,5,37,0,0,0,8,0,0,17,518,638.0,147.8,295.0,108.3,100,92,110,302,23,2.72,0.65,3.37,32.60,,,,,,,[],,71,20,253,160,118,70,125,70,0.11,0.0,0.03,0.14,1.34,1.52,135,84,5,2,82,38,211,73,0.94,0.21,12.4
717,Xavi,Xavi,Simons,TOT,MID,3,True,False,0,0,493362,0,0,-7,7,0,1,0.0,0.0,0,0.0,False,Knee injury - Expected back 01 Jan,2026-04-25T22:30:09.604362Z,63,493362.jpg,2.9,False,1.1,False,,i,18,6,80,1067756,0,994992,0,0.0,12.7,,152,2025-08-29,2003-04-21,False,p493362,1747,2,5,4,36,0,0,0,5,1,0,7,345,349.6,533.8,255.0,113.9,28,87,34,149,19,3.06,3.85,6.91,30.71,2,,3,,4,,[],https://www.tottenhamhotspur.com/news/1061881/injury-update-xavi-simons?utm_source=premier_league&utm_medium=referral&utm_campaign=fantasy&utm_content=injuries-flag,210,83,52,45,139,76,112,63,0.16,0.0,0.2,0.36,1.58,1.85,70,46,814,363,214,84,194,67,0.98,0.21,7.68
726,Kolo Muani,Randal,Kolo Muani,TOT,FWD,4,True,False,100,100,247693,0,0,-1,1,0,0,1.5,1.0,1,1.0,False,,2025-11-14T12:00:08.068318Z,69,247693.jpg,1.7,False,0.4,False,,a,18,6,52,152124,0,134072,0,0.1,7.5,,73,2025-09-01,1998-12-05,False,p247693,1655,1,1,4,31,0,0,0,3,0,0,1,150,169.6,267.3,287.0,71.0,22,64,28,114,21,2.07,1.63,3.70,25.24,,,,,,,[],,330,33,162,15,122,31,234,29,0.11,0.0,0.09,0.2,1.37,1.69,40,15,295,38,408,48,285,44,1.14,0.22,6.2
745,Byfield,Jun'ai,Byfield,TOT,DEF,2,True,False,,,640419,0,0,0,0,0,0,0.0,0.0,0,0.0,False,,,40,640419.jpg,1.0,False,0.0,False,,a,18,6,1,2298,0,2402,0,0.0,0.2,,241,2025-07-25,2008-12-06,False,p640419,1,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,523,182,492,178,602,244,527,182,0.0,0.0,0.0,0.0,0.0,0.0,751,209,444,189,473,173,617,219,0.0,0.0,0.0
750,Rowswell,James,Rowswell,TOT,DEF,2,True,False,,,499716,0,0,0,0,0,0,0.0,0.0,0,0.0,False,,,40,499716.jpg,1.0,False,0.0,False,,a,18,6,1,2125,0,1980,0,0.0,0.2,,241,2025-07-25,2006-07-13,False,p499716,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.36,,,,,,,[],,609,225,600,224,569,220,612,225,0.0,0.0,0.0,0.0,32.4,0.0,714,181,409,163,470,170,633,227,0.0,0.0,0.0
